Module,Service ID,Service Name,Current State,Target Capability,Primary Data Source,Primary Windows/API Interface,Native Strategy,Database Needed,Simple UI,Advanced UI,Terminal/Evidence,Admin,Risk,Undo,Offline,External Dependency,Research Readiness,Primary Source,Implementation Phase
M14,M14-S01,One-click profiles,PLANNED,"Deliver One-click profiles as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Task Scheduler 2.0; ShellExecute/CreateProcess with fixed contracts,Task Scheduler 2.0,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/taskschd/about-the-task-scheduler,P1_planned
M14,M14-S02,Multi-action workflows,PLANNED,"Deliver Multi-action workflows as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Task Scheduler 2.0; ShellExecute/CreateProcess with fixed contracts,Task Scheduler 2.0,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/taskschd/about-the-task-scheduler,P1_planned
M14,M14-S03,Scheduled actions,PLANNED,"Deliver Scheduled actions as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Task Scheduler 2.0; ShellExecute/CreateProcess with fixed contracts,Task Scheduler 2.0,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,True,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/taskschd/about-the-task-scheduler,P1_planned
M14,M14-S04,Command palette,PLANNED,"Deliver Command palette as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Task Scheduler 2.0; ShellExecute/CreateProcess with fixed contracts,Task Scheduler 2.0,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/taskschd/about-the-task-scheduler,P1_planned
M14,M14-S05,Application launcher,PLANNED,"Deliver Application launcher as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Task Scheduler 2.0; ShellExecute/CreateProcess with fixed contracts,Task Scheduler 2.0,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/taskschd/about-the-task-scheduler,P1_planned
M14,M14-S06,Text snippets,PLANNED,"Deliver Text snippets as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Task Scheduler 2.0; ShellExecute/CreateProcess with fixed contracts,Task Scheduler 2.0,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/taskschd/about-the-task-scheduler,P1_planned
M14,M14-S07,Local clipboard history,PLANNED,"Deliver Local clipboard history as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Task Scheduler 2.0; ShellExecute/CreateProcess with fixed contracts,Task Scheduler 2.0,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/taskschd/about-the-task-scheduler,P1_planned
M14,M14-S08,Workspace launcher,PLANNED,"Deliver Workspace launcher as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Task Scheduler 2.0; ShellExecute/CreateProcess with fixed contracts,Task Scheduler 2.0,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/taskschd/about-the-task-scheduler,P1_planned
M14,M14-S09,Folder sync jobs,PLANNED,"Deliver Folder sync jobs as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Task Scheduler 2.0; ShellExecute/CreateProcess with fixed contracts,Task Scheduler 2.0,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/taskschd/about-the-task-scheduler,P1_planned
M14,M14-S10,Notifications and history,PLANNED,"Deliver Notifications and history as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Task Scheduler 2.0; ShellExecute/CreateProcess with fixed contracts,Task Scheduler 2.0,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/taskschd/about-the-task-scheduler,P1_planned
M15,M15-S01,Development-environment detection,STATIC_VERIFIED,"Deliver Development-environment detection as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",bounded tool discovery; PATH/environment APIs,bounded tool discovery,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/api/iphlpapi/nf-iphlpapi-getadaptersaddresses,P2_existing_reference
M15,M15-S02,PATH editor,STATIC_VERIFIED,"Deliver PATH editor as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",bounded tool discovery; PATH/environment APIs,bounded tool discovery,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/api/iphlpapi/nf-iphlpapi-getadaptersaddresses,P2_existing_reference
M15,M15-S03,Git configuration,STATIC_VERIFIED,"Deliver Git configuration as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",bounded tool discovery; PATH/environment APIs,bounded tool discovery,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/api/iphlpapi/nf-iphlpapi-getadaptersaddresses,P2_existing_reference
M15,M15-S04,Node & package-manager status,STATIC_VERIFIED,"Deliver Node & package-manager status as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",bounded tool discovery; PATH/environment APIs,bounded tool discovery,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/api/iphlpapi/nf-iphlpapi-getadaptersaddresses,P2_existing_reference
M15,M15-S05,Python & virtual environments,STATIC_VERIFIED,"Deliver Python & virtual environments as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",bounded tool discovery; PATH/environment APIs,bounded tool discovery,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/api/iphlpapi/nf-iphlpapi-getadaptersaddresses,P2_existing_reference
M15,M15-S06,.NET SDK status,STATIC_VERIFIED,"Deliver .NET SDK status as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",bounded tool discovery; PATH/environment APIs,bounded tool discovery,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/api/iphlpapi/nf-iphlpapi-getadaptersaddresses,P2_existing_reference
M15,M15-S07,Java & Android tools,STATIC_VERIFIED,"Deliver Java & Android tools as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",bounded tool discovery; PATH/environment APIs,bounded tool discovery,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/api/iphlpapi/nf-iphlpapi-getadaptersaddresses,P2_existing_reference
M15,M15-S08,Local port viewer,STATIC_VERIFIED,"Deliver Local port viewer as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",bounded tool discovery; PATH/environment APIs,bounded tool discovery,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/api/iphlpapi/nf-iphlpapi-getadaptersaddresses,P2_existing_reference
M15,M15-S09,Process & port termination,STATIC_VERIFIED,"Deliver Process & port termination as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",bounded tool discovery; PATH/environment APIs,bounded tool discovery,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/api/iphlpapi/nf-iphlpapi-getadaptersaddresses,P2_existing_reference
M15,M15-S10,Developer health report,STATIC_VERIFIED,"Deliver Developer health report as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",bounded tool discovery; PATH/environment APIs,bounded tool discovery,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,choose report scope; choose format; redaction toggle where personal data exists; Export,include/exclude evidence sections; timestamp/timezone; machine identifiers policy; pretty/compact JSON,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/api/iphlpapi/nf-iphlpapi-getadaptersaddresses,P2_existing_reference
M16,M16-S01,Clone Git repository,PLANNED,"Deliver Clone Git repository as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Git CLI/libgit2 candidate; GitHub CLI/API optional,Git CLI/libgit2 candidate,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://cli.github.com/manual/gh_repo_create,P1_planned
M16,M16-S02,Approved project templates,PLANNED,"Deliver Approved project templates as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Git CLI/libgit2 candidate; GitHub CLI/API optional,Git CLI/libgit2 candidate,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://cli.github.com/manual/gh_repo_create,P1_planned
M16,M16-S03,Initialize Git,PLANNED,"Deliver Initialize Git as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Git CLI/libgit2 candidate; GitHub CLI/API optional,Git CLI/libgit2 candidate,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://cli.github.com/manual/gh_repo_create,P1_planned
M16,M16-S04,GitHub publishing wizard,PLANNED,"Deliver GitHub publishing wizard as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Git CLI/libgit2 candidate; GitHub CLI/API optional,Git CLI/libgit2 candidate,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://cli.github.com/manual/gh_repo_create,P1_planned
M16,M16-S05,Dependency audit,PLANNED,"Deliver Dependency audit as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Git CLI/libgit2 candidate; GitHub CLI/API optional,Git CLI/libgit2 candidate,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://cli.github.com/manual/gh_repo_create,P1_planned
M16,M16-S06,Environment-variable validator,PLANNED,"Deliver Environment-variable validator as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Git CLI/libgit2 candidate; GitHub CLI/API optional,Git CLI/libgit2 candidate,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://cli.github.com/manual/gh_repo_create,P1_planned
M16,M16-S07,Build-artifact cleanup,PLANNED,"Deliver Build-artifact cleanup as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Git CLI/libgit2 candidate; GitHub CLI/API optional,Git CLI/libgit2 candidate,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://cli.github.com/manual/gh_repo_create,P1_planned
M16,M16-S08,Project-size analyzer,PLANNED,"Deliver Project-size analyzer as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Git CLI/libgit2 candidate; GitHub CLI/API optional,Git CLI/libgit2 candidate,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://cli.github.com/manual/gh_repo_create,P1_planned
M16,M16-S09,JSON & YAML tools,PLANNED,"Deliver JSON & YAML tools as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Git CLI/libgit2 candidate; GitHub CLI/API optional,Git CLI/libgit2 candidate,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://cli.github.com/manual/gh_repo_create,P1_planned
M16,M16-S10,API testing workspace,PLANNED,"Deliver API testing workspace as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Git CLI/libgit2 candidate; GitHub CLI/API optional,Git CLI/libgit2 candidate,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://cli.github.com/manual/gh_repo_create,P1_planned
M17,M17-S01,Event Log summary,PLANNED,"Deliver Event Log summary as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Windows Event Log API; WER/event channels,Windows Event Log API,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/wes/subscribing-to-events,P1_planned
M17,M17-S02,Application crash history,PLANNED,"Deliver Application crash history as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Windows Event Log API; WER/event channels,Windows Event Log API,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/wes/subscribing-to-events,P1_planned
M17,M17-S03,BSOD minidumps,PLANNED,"Deliver BSOD minidumps as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Windows Event Log API; WER/event channels,Windows Event Log API,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/wes/subscribing-to-events,P1_planned
M17,M17-S04,Reliability history,PLANNED,"Deliver Reliability history as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Windows Event Log API; WER/event channels,Windows Event Log API,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/wes/subscribing-to-events,P1_planned
M17,M17-S05,Failed service diagnostics,PLANNED,"Deliver Failed service diagnostics as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Windows Event Log API; WER/event channels,Windows Event Log API,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/wes/subscribing-to-events,P1_planned
M17,M17-S06,Windows Update diagnostics,PLANNED,"Deliver Windows Update diagnostics as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Windows Event Log API; WER/event channels,Windows Event Log API,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/wes/subscribing-to-events,P1_planned
M17,M17-S07,Hardware warnings,PLANNED,"Deliver Hardware warnings as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Windows Event Log API; WER/event channels,Windows Event Log API,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/wes/subscribing-to-events,P1_planned
M17,M17-S08,Network diagnostics,PLANNED,"Deliver Network diagnostics as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Windows Event Log API; WER/event channels,Windows Event Log API,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/wes/subscribing-to-events,P1_planned
M17,M17-S09,Support bundle,PLANNED,"Deliver Support bundle as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Windows Event Log API; WER/event channels,Windows Event Log API,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/wes/subscribing-to-events,P1_planned
M17,M17-S10,Redacted report,PLANNED,"Deliver Redacted report as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Windows Event Log API; WER/event channels,Windows Event Log API,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,choose report scope; choose format; redaction toggle where personal data exists; Export,include/exclude evidence sections; timestamp/timezone; machine identifiers policy; pretty/compact JSON,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://learn.microsoft.com/en-us/windows/win32/wes/subscribing-to-events,P1_planned
M18,M18-S01,System summary,PLANNED,"Deliver System summary as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",CIM/WMI hardware classes; SetupAPI,CIM/WMI hardware classes,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,NEEDS_PROTOTYPE,https://learn.microsoft.com/en-us/windows/win32/api/setupapi/nf-setupapi-setupdigetclassdevsa,P1_planned
M18,M18-S02,CPU information,PLANNED,"Deliver CPU information as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",CIM/WMI hardware classes; SetupAPI,CIM/WMI hardware classes,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,NEEDS_PROTOTYPE,https://learn.microsoft.com/en-us/windows/win32/api/setupapi/nf-setupapi-setupdigetclassdevsa,P1_planned
M18,M18-S03,GPU information,PLANNED,"Deliver GPU information as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",CIM/WMI hardware classes; SetupAPI,CIM/WMI hardware classes,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,NEEDS_PROTOTYPE,https://learn.microsoft.com/en-us/windows/win32/api/setupapi/nf-setupapi-setupdigetclassdevsa,P1_planned
